,Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
33041,621734,Wayne,Vega,F,1985-10-24,194.78,2023-08-29,Mitchell-Smith,Market
33042,906684,Joanna,Michael,F,1987-10-24,12.14,2023-08-27,Diaz and Sons,Restaurant
33044,555104,David,Ortega,F,1962-10-30,109.0,2023-04-28,Jenkins-Rogers,Electronics
33046,712436,April,Maynard,,1961-10-30,88.54,2023-03-23,"Barrett, Smith and Shelton",Clothing
33047,608855,Pamela,James,F,1998-10-21,519.61,2023-04-21,"Allen, Ryan and Mckinney",Electronics
33048,722502,Dennis,Davidson,,1971-10-28,168.53,2023-08-20,"Williams, Nelson and Young",Market
33049,312878,Jasmine,Evans,F,1984-10-24,91.15,2023-09-12,Keller Ltd,Restaurant
33051,196626,David,Gomez,F,1982-10-25,2026.44,2023-05-30,Bradshaw Group,Travel
33057,757098,Kevin,Walker,F,1988-10-23,111.2,2023-08-08,Perez LLC,Cosmetic
33058,532000,Amber,Webb,F,1992-10-22,76.93,2023-08-05,Lara PLC,Restaurant
33060,136231,Stacie,Mcclure,F,1963-10-30,137.39,2023-02-17,English Ltd,Clothing
33063,894733,Justin,Alexander,,2001-10-20,749.27,2023-09-06,Young-Mora,Electronics
33064,530847,Jessica,Perry,F,1995-10-22,252.85,2023-01-04,"Meadows, Smith and Smith",Clothing
33069,155674,Angela,Herring,F,1956-10-31,451.79,2023-04-06,Mendez and Sons,Electronics
33071,538805,Heather,Sheppard,F,2002-10-20,88.37,2023-09-22,"Parsons, Black and Dominguez",Cosmetic
33072,105202,Ashley,Sandoval,F,1981-10-25,216.3,2023-02-02,Martinez-Phillips,Market
33073,448244,Brittany,Donovan,F,2000-10-20,2882.47,2023-02-22,Mcgrath and Sons,Travel
33074,5604,Christopher,Brady,F,1954-11-01,281.2,2023-01-03,Gutierrez-Terrell,Market
33076,97027,Ebony,Goodman,F,1995-10-22,329.36,2023-05-24,Miller and Sons,Market
33077,960820,Elizabeth,Galvan,F,1964-10-29,121.39,2023-06-30,Boyd Ltd,Clothing
33078,827650,Keith,Smith,F,1955-11-01,156.03,2023-04-04,Baker-Pena,Cosmetic
33081,219106,Mark,Harvey,,1976-10-26,94.58,2023-09-06,Morales LLC,Restaurant
33082,403627,Fernando,Harvey,F,1967-10-29,72.18,2023-04-16,Reese-Page,Restaurant
33083,187380,Christopher,Johnson,,1970-10-28,146.32,2023-03-29,Kirk PLC,Electronics
33085,194002,Joshua,Stanley,F,1993-10-22,73.24,2023-05-02,Perry-Mclean,Market
33087,893687,James,Lopez,,1949-11-02,912.46,2023-01-22,Davis PLC,Electronics
33088,25830,Julia,Butler,,1971-10-28,174.22,2023-02-19,"Short, Smith and West",Cosmetic
33089,586017,Stephen,Walker,F,1949-11-02,144.0,2023-08-02,Brown Ltd,Market
33090,12891,Christopher,Hopkins,F,2005-10-19,122.55,2023-05-02,Greene LLC,Clothing
33093,148051,Wendy,Harrison,F,1991-10-23,25.12,2023-07-20,Patterson Group,Restaurant
33095,114431,Carla,Parker,F,1991-10-23,2992.02,2023-09-16,"Calderon, Garrett and Schneider",Travel
33099,439159,Benjamin,Hanna,F,1983-10-25,1330.68,2023-07-24,Burton-Garcia,Travel
33100,31719,Shelly,Jordan,,1972-10-27,151.6,2023-06-01,Burch Group,Cosmetic
33103,390943,Katie,Graves,F,1981-10-25,267.88,2023-05-30,Lee LLC,Market
33107,396992,Stacey,Weaver,F,2002-10-20,298.96,2023-10-08,"Barker, Myers and Soto",Electronics
33109,324015,Christopher,Dunn,F,1980-10-25,687.14,2023-01-08,Padilla-Mccoy,Electronics
33114,854275,Parker,Rodriguez,F,1950-11-02,45.66,2023-09-12,Clay-Chang,Restaurant
33116,32580,Laura,Rivera,F,2002-10-20,369.4,2023-10-13,"Johnson, Lee and Robinson",Market
33117,208881,Philip,Payne,,2004-10-19,874.49,2023-06-05,Lee and Sons,Electronics
33118,543991,Gary,Flores,F,1961-10-30,77.76,2023-07-21,"Norman, Smith and Rojas",Cosmetic
33120,965341,Cody,Valdez,,2002-10-20,72.84,2023-08-22,Preston Inc,Restaurant
33123,964955,Gabriel,Walker,,2004-10-19,251.03,2023-01-07,Ortiz Ltd,Clothing
33125,131605,Jennifer,Gibson,F,1980-10-25,37.25,2023-09-03,Fuller-Key,Cosmetic
33126,421664,Mark,Gibson,F,1981-10-25,352.68,2023-05-27,King Group,Market
33133,387808,Paul,Johnson,F,1981-10-25,2200.73,2023-04-18,"Flynn, White and Wilson",Travel
33134,392488,Jason,Frazier,F,2000-10-20,166.28,2023-04-16,Williams Group,Market
33136,788568,Julie,Ruiz,F,1988-10-23,285.84,2023-05-12,Dudley-Steele,Market
33138,600490,Brian,Hall,F,1948-11-02,188.3,2023-04-29,Livingston Ltd,Electronics
33140,220550,Michael,Torres,F,2005-10-19,86.35,2023-09-19,Mendez Group,Cosmetic
33143,58113,Mary,Hernandez,F,1950-11-02,65.0,2023-09-02,Powers-Carter,Restaurant
33145,81551,Joshua,Turner,F,1950-11-02,977.17,2023-02-04,"Walton, Stark and Rodriguez",Electronics
33147,344198,Connie,Martin,F,1995-10-22,80.55,2023-04-01,Stout-Robinson,Clothing
33148,627878,Kathleen,Flores,F,1953-11-01,18.33,2023-01-10,Nelson PLC,Cosmetic
33149,601623,Thomas,Jones,F,2005-10-19,105.68,2023-06-28,"Steele, Simpson and Walters",Cosmetic
33150,648684,Colleen,Bailey,F,1957-10-31,326.95,2023-08-25,Smith Inc,Electronics
33151,745714,Lorraine,Taylor,F,1964-10-29,137.47,2023-05-10,Walter-Rivera,Clothing
33154,475770,Misty,Zuniga,F,2005-10-19,1041.0,2023-04-17,Gonzalez and Sons,Travel
33156,65118,Samantha,Williams,F,1955-11-01,454.03,2023-03-06,Conley-Mcdaniel,Electronics
33158,689862,Heather,Bradley,F,1980-10-25,30.25,2023-07-27,Mitchell-Fuller,Restaurant
33159,987764,Tammy,Morrison,F,1998-10-21,244.18,2023-01-20,Thompson and Sons,Clothing
33161,961192,Kevin,Clark,F,1996-10-21,603.62,2023-02-01,Murphy PLC,Electronics
33164,951143,Dwayne,Hatfield,F,1979-10-26,850.94,2023-02-16,Walker-Mason,Electronics
33165,60333,Tyler,King,,1965-10-29,108.88,2023-08-03,"Long, Walker and Rivera",Cosmetic
33167,315619,Scott,Larsen,F,1954-11-01,314.52,2023-08-30,"Norris, Lester and Mendez",Market
33168,582575,Anna,Jones,F,2005-10-19,5.65,2023-01-19,"Fox, Grant and Frye",Market
33171,799987,Isaac,Lamb,F,1986-10-24,440.59,2023-10-01,"Hahn, Ritter and Jones",Market
33172,951850,Daniel,Burns,F,1962-10-30,342.89,2023-06-23,"Dougherty, Mccullough and Mercado",Travel
33174,807951,Wanda,Wright,F,1956-10-31,1875.67,2023-06-20,"Walton, Webb and Guzman",Travel
33175,715424,Diana,Keith,,1963-10-30,49.61,2023-01-01,"Cowan, Morales and Lee",Restaurant
33176,513622,Ryan,Decker,F,1959-10-31,276.82,2023-07-24,Morgan Inc,Market
33179,753980,William,Hughes,F,1983-10-25,13.51,2023-03-24,"Griffin, Dunn and Davis",Restaurant
33181,888531,Tina,Maldonado,F,1967-10-29,267.49,2023-09-22,Wilkinson Ltd,Clothing
33183,326287,Daniel,Wang,F,1973-10-27,316.83,2023-08-27,Lozano Ltd,Electronics
33184,340937,Jennifer,Figueroa,F,1966-10-29,300.61,2023-03-10,Lopez-Williams,Market
33186,837223,Susan,Davis,F,1959-10-31,209.08,2023-05-22,Odonnell-Lopez,Clothing
33187,171234,James,Brown,F,1994-10-22,1268.92,2023-10-14,Lozano-Gregory,Travel
33189,840929,Jonathan,Harris,F,1974-10-27,216.37,2023-03-25,Bryant-Cabrera,Electronics
33191,599210,Ryan,Johnson,F,2005-10-19,80.82,2023-02-11,"Ballard, Lopez and White",Restaurant
33193,214447,Cynthia,Watkins,F,1967-10-29,221.39,2023-10-08,"Hudson, Allen and Stevens",Clothing
33194,871878,Ryan,Olson,F,1953-11-01,190.62,2023-10-06,Kelly Ltd,Cosmetic
33195,809325,Tina,Dougherty,F,1983-10-25,86.85,2023-05-28,"Wong, Leonard and Williams",Restaurant
33197,543606,Kelli,Hall,,1981-10-25,234.37,2023-09-18,"Davis, Garcia and Harper",Market
33200,590066,Adam,Cooper,F,1988-10-23,16.85,2023-01-10,"Gregory, Shaffer and Wagner",Cosmetic
33202,146178,Carmen,Tran,,1986-10-24,32.48,2023-07-20,Johnson-Gilbert,Cosmetic
33203,246568,Barry,Lewis,F,1954-11-01,24.62,2023-02-08,Santiago-Harris,Clothing
33204,71894,Anthony,Bowers,,1978-10-26,90.91,2023-05-11,"Page, Richard and Barry",Market
33205,140943,Kimberly,Allen,F,1978-10-26,488.64,2023-09-07,Miller-Schaefer,Market
33209,161594,Larry,Miller,,1999-10-21,202.57,2023-03-27,"White, Palmer and Duncan",Clothing
33211,840037,Mason,Brooks,F,1987-10-24,158.72,2023-03-28,"Allen, Murphy and Barry",Clothing
33212,133256,Matthew,Grant,F,1987-10-24,549.75,2023-07-26,Burton-Hayes,Travel
33213,695385,Aaron,Brown,F,1948-11-02,866.77,2023-07-11,Ramirez-Miranda,Electronics
33214,983588,Jared,Fleming,F,1997-10-21,776.85,2023-07-12,"Fuller, Stewart and Knapp",Electronics
33219,101162,Collin,Anderson,,1974-10-27,33.5,2023-03-03,"Henry, Jenkins and Adams",Restaurant
33220,255605,Jason,Beck,F,2003-10-20,365.15,2023-03-23,Lewis LLC,Market
33221,872364,Veronica,Butler,F,1976-10-26,2860.61,2023-03-16,"Flores, Smith and Cline",Travel
33222,146891,David,Schroeder,F,1987-10-24,186.25,2023-02-26,"Romero, Beasley and Williams",Cosmetic
33225,307965,Eric,Salinas,F,1948-11-02,18.53,2023-09-24,Robinson Ltd,Cosmetic
33227,314869,Donald,Hendrix,F,2000-10-20,439.42,2023-09-18,Bates-Hunter,Market
33228,923097,Amanda,Chavez,F,1948-11-02,94.81,2023-02-05,Carter-Nguyen,Restaurant
33230,225531,David,Reynolds,F,2000-10-20,19.13,2023-07-13,Kim PLC,Restaurant
33231,527912,Heather,Phillips,F,2002-10-20,66.61,2023-06-22,White-Ellis,Restaurant
33232,490616,James,Harris,F,1983-10-25,328.2,2023-02-28,Lopez Ltd,Market
33237,209739,Jamie,Rubio,F,1968-10-28,155.99,2023-02-14,Figueroa Inc,Cosmetic
33241,10431,Corey,Harper,F,1956-10-31,118.88,2023-01-07,Roberts Group,Cosmetic
33242,275999,Jeffrey,Russo,F,1962-10-30,14.99,2023-07-30,"Campbell, Guzman and Randolph",Cosmetic
33243,78129,Julia,Peterson,F,1998-10-21,167.21,2023-02-17,"Acosta, Butler and Howard",Cosmetic
33244,343392,Margaret,Serrano,F,1979-10-26,397.08,2023-10-05,Edwards-Durham,Market
33245,678240,Julie,Avila,F,2001-10-20,420.07,2023-08-07,Bryant-Martinez,Electronics
33246,30877,Jason,Arroyo,F,1948-11-02,130.99,2023-09-26,"Cook, Sanchez and Ramsey",Market
33248,694228,Norma,Forbes,F,1953-11-01,291.36,2023-04-13,"Young, Simmons and Smith",Market
33256,545220,Lindsey,Cook,F,1962-10-30,879.7,2023-02-03,"Cameron, Williamson and Harmon",Travel
33257,807171,Tammy,Harris,F,2003-10-20,266.46,2023-10-07,Nelson and Sons,Clothing
33259,259740,Amber,Murphy,,1985-10-24,166.75,2023-07-02,Miller-Robertson,Cosmetic
33260,140308,Andrew,Cantu,F,1997-10-21,98.87,2023-04-18,Young-Harper,Clothing
33261,144984,James,Durham,F,1955-11-01,273.19,2023-10-05,"Foley, Foley and Thompson",Electronics
33263,725610,Melissa,Jordan,F,1953-11-01,2113.59,2023-02-23,Summers-Hernandez,Travel
33265,266058,Marc,Morris,F,1962-10-30,159.73,2023-03-19,Reynolds PLC,Cosmetic
33269,780290,Christopher,Phillips,F,2005-10-19,26.79,2023-05-09,"Phelps, Nash and Farley",Restaurant
33270,481945,Matthew,Freeman,F,1969-10-28,566.73,2023-08-24,Baker-Mcbride,Electronics
33276,884653,Adam,Wright,F,1963-10-30,50.92,2023-08-08,"Miles, Richards and Becker",Restaurant
33277,174676,Tina,Hall,F,1975-10-27,297.44,2023-07-29,Miller LLC,Clothing
33281,321292,Carl,Dixon,F,2005-10-19,1962.75,2023-05-25,Ross-Snyder,Travel
33282,967339,John,Pace,F,1999-10-21,170.46,2023-01-04,"Evans, Howe and Dunlap",Market
33284,520608,Johnny,Sanchez,F,1950-11-02,260.05,2023-03-13,Weiss-Brown,Clothing
33285,326242,Joshua,Duffy,,1957-10-31,531.07,2023-04-25,Morton-Rodriguez,Travel
33287,824200,Debra,Lowe,F,2003-10-20,63.51,2023-03-29,"Williams, Clay and Kennedy",Cosmetic
33289,157058,Christopher,Byrd,F,1949-11-02,2560.16,2023-05-09,Hawkins-Graham,Travel
33291,140565,Timothy,Perry,F,1973-10-27,20.53,2023-07-04,"Miller, Ingram and Fischer",Restaurant
33292,143558,Caitlin,Harrington,F,1955-11-01,209.39,2023-03-17,Black-Taylor,Electronics
33293,615268,Peter,Davis,,1956-10-31,681.92,2023-03-27,"Long, Ward and Mcmahon",Travel
33295,312720,Ryan,Vargas,F,1964-10-29,644.55,2023-08-28,Anderson Group,Electronics
33296,655743,Heather,Pittman,F,1971-10-28,179.22,2023-02-21,"Flores, Kelly and Mcguire",Cosmetic
33297,391010,Russell,Greene,F,1981-10-25,185.57,2023-04-27,"Jordan, Anderson and Fuentes",Clothing
33299,348527,Edward,Eaton,F,1996-10-21,375.62,2023-03-10,"Davis, Rivera and Moore",Travel
33301,803249,Debra,Newman,F,1975-10-27,682.6,2023-04-24,"Lopez, Armstrong and Thompson",Electronics
33302,356658,Abigail,Young,,1948-11-02,84.96,2023-05-21,"Alvarado, Williams and Marquez",Restaurant
33304,429183,Raymond,Haynes,F,1949-11-02,32.15,2023-07-15,Dominguez-Flores,Restaurant
33305,437030,Anthony,Brown,F,1975-10-27,203.65,2023-06-01,"Patel, Bennett and Mitchell",Clothing
33306,137322,Timothy,Ross,F,1969-10-28,76.98,2023-09-03,Nelson-Wood,Restaurant
33307,518729,Linda,Sullivan,F,1996-10-21,1126.73,2023-06-04,Jones-Thomas,Travel
33308,189647,Kristin,Holder,,1966-10-29,719.97,2023-05-31,Le Group,Electronics
33309,935622,Stephen,Kirby,,1971-10-28,43.13,2023-03-04,"Gray, Mitchell and Harris",Market
33311,494220,Christine,Cole,F,1950-11-02,630.24,2023-09-10,Stevenson-Garza,Travel
33313,561465,Ruben,Villegas,F,1962-10-30,102.24,2023-10-08,"Gordon, Herrera and Tapia",Cosmetic
33314,249012,Brandon,Richardson,F,1954-11-01,63.17,2023-04-07,Rice-Galvan,Restaurant
33319,720875,Nicole,Howe,F,1964-10-29,72.43,2023-03-21,Martinez Group,Electronics
33320,827557,Elizabeth,Buck,F,1979-10-26,61.12,2023-08-08,"Porter, Rogers and Clark",Clothing
33324,520592,Karen,Lozano,F,1982-10-25,377.86,2023-02-14,Williams Inc,Travel
33327,290722,Tony,Spencer,F,1958-10-31,378.96,2023-06-24,Watts-Bates,Market
33331,812944,Michele,Franco,,1957-10-31,69.52,2023-01-27,Thomas LLC,Restaurant
33332,941924,Bryan,Gonzales,F,1986-10-24,96.65,2023-01-01,"Robinson, Miller and Klein",Restaurant
33334,492438,Melissa,Powell,,1979-10-26,95.34,2023-02-28,"Huang, Cole and Gutierrez",Clothing
33335,931408,Wesley,Oliver,F,1994-10-22,231.65,2023-09-21,Lane-Arias,Market
33336,619681,Daniel,Blackburn,F,1962-10-30,38.96,2023-10-05,Armstrong Group,Clothing
33337,955630,Jack,Archer,F,1950-11-02,75.17,2023-06-29,Buck Inc,Restaurant
33338,826894,George,Ramirez,F,1987-10-24,11.65,2023-01-04,"Jones, Carter and Tran",Market
33339,959305,Jeffrey,Rios,F,1990-10-23,743.76,2023-02-19,Anderson-Garcia,Electronics
33340,924957,Jennifer,Watkins,F,1989-10-23,28.96,2023-01-30,Sanders-Hall,Restaurant
33341,712469,Aimee,Carter,F,1983-10-25,2878.38,2023-06-16,Singh Inc,Travel
33342,571271,Kim,Peters,F,1996-10-21,256.23,2023-10-08,Thomas-Baker,Clothing
33345,220684,Abigail,Flores,F,1974-10-27,170.81,2023-04-05,"Garcia, Martinez and Roman",Cosmetic
33346,282809,Samuel,Hill,F,1987-10-24,178.01,2023-04-18,Parker-Reed,Market
33350,385302,Eileen,Johnson,F,1983-10-25,393.04,2023-10-02,Wilson-Dawson,Market
33351,914400,Lindsay,Hardy,F,1992-10-22,55.51,2023-06-28,Guerra Group,Clothing
33352,261050,Isabel,Hunter,F,1948-11-02,231.17,2023-03-23,Gaines Group,Clothing
33354,495643,Tina,Jenkins,F,1976-10-26,327.76,2023-04-06,Jackson PLC,Electronics
33355,851739,Brandi,Peck,F,1962-10-30,141.65,2023-09-03,Williams-Parker,Cosmetic
33356,224215,Tyler,Berg,,1993-10-22,276.98,2023-09-12,"Nolan, Roberts and Campbell",Clothing
33358,877105,Ronald,Russell,,1952-11-01,126.77,2023-07-08,White-Dean,Market
33361,73027,Robin,Montgomery,F,1990-10-23,69.63,2023-08-08,Reeves-Clark,Restaurant
33364,345328,David,Vaughn,F,1971-10-28,113.16,2023-10-10,"Pierce, Rogers and Wood",Clothing
33369,807366,Tammy,Paul,F,1950-11-02,318.9,2023-05-10,Cardenas Group,Market
33370,85493,Kara,Mckinney,,1975-10-27,33.02,2023-04-15,Brooks Ltd,Restaurant
33371,432830,Stephanie,Wallace,,1952-11-01,314.92,2023-06-30,Walker Inc,Market
33372,168747,Ashley,Tate,,1999-10-21,171.04,2023-02-27,"Snow, Mcdonald and Buchanan",Travel
33373,992074,Samantha,Bailey,F,1997-10-21,579.12,2023-02-04,Moreno LLC,Travel
33375,144879,Catherine,Lee,F,1949-11-02,75.95,2023-04-19,"Larson, Turner and Perry",Restaurant
33377,833860,Charles,Torres,F,1951-11-02,219.17,2023-07-29,Hendricks Inc,Market
33378,313734,Daniel,Bryant,F,1959-10-31,129.38,2023-03-12,Lawson-Le,Clothing
33380,470338,Beth,Johnson,F,1951-11-02,49.08,2023-04-02,Roberts LLC,Restaurant
33381,522989,Leslie,Hall,F,2005-10-19,73.48,2023-07-24,Dean Group,Cosmetic
33383,761974,Kayla,Goodman,F,1971-10-28,102.9,2023-03-13,Melton-Valdez,Clothing
33387,647338,Elizabeth,Jennings,,1997-10-21,39.6,2023-02-08,Morales Ltd,Restaurant
33390,592836,Ana,Figueroa,F,1957-10-31,97.8,2023-03-17,Maddox-Davis,Market
33392,788116,Linda,Mccann,F,1964-10-29,70.55,2023-06-03,Hill PLC,Clothing
33393,155145,Joseph,Wong,F,2002-10-20,121.52,2023-03-13,"Johnson, Wilkins and Jones",Market
33394,186901,Joseph,Campbell,,1969-10-28,182.67,2023-09-03,Flynn-Wu,Clothing
33395,184848,Zachary,Anderson,,1948-11-02,2519.02,2023-03-17,Henderson Inc,Travel
33396,341768,Robert,Williams,,1967-10-29,86.95,2023-08-01,Stevenson-Jackson,Restaurant
33398,881393,David,Velez,F,2003-10-20,496.35,2023-04-09,Meyer PLC,Market
33400,166407,Jeffrey,Evans,F,1965-10-29,173.41,2023-06-13,"Parker, Oliver and Zimmerman",Electronics
33401,157782,Joshua,Martinez,F,1950-11-02,185.4,2023-07-04,Jenkins LLC,Market
33404,222586,Sharon,Rodriguez,,1977-10-26,810.83,2023-02-27,Gutierrez-Gillespie,Electronics
33405,955197,Colleen,Allen,,1961-10-30,154.08,2023-10-11,"Harrison, Reynolds and Yoder",Cosmetic
33408,430727,Dwayne,Gomez,F,1981-10-25,423.76,2023-08-17,Berry LLC,Market
33410,612501,Alexandra,Conway,F,1991-10-23,49.66,2023-06-14,Silva Group,Restaurant
33411,424498,Troy,Guzman,F,1999-10-21,49.39,2023-03-20,Jordan Group,Restaurant
33414,377004,Stacy,Fuller,F,1952-11-01,605.9,2023-04-24,"Erickson, Wilson and Carrillo",Electronics
33418,142845,Mark,Stone,F,1992-10-22,86.87,2023-03-07,"Rose, Castillo and Tanner",Cosmetic
33419,958835,Mark,Mccoy,F,1955-11-01,27.54,2023-08-16,"Bailey, Pitts and Holt",Clothing
33420,669243,John,Brown,F,1992-10-22,60.98,2023-06-16,Underwood Group,Restaurant
33421,37184,Sarah,West,F,1999-10-21,94.21,2023-09-01,Wiley-Riley,Electronics
33422,653438,Gregory,Hayes,F,1984-10-24,707.85,2023-07-30,"Dean, Mccann and Wiggins",Travel
33428,856723,Mary,Macdonald,F,1953-11-01,296.62,2023-01-14,"Shepherd, Bailey and Mathews",Market
33429,654170,Tina,Nelson,F,1973-10-27,130.71,2023-05-19,"Hawkins, Wheeler and Ellis",Electronics
33433,31760,Aaron,Scott,F,2004-10-19,32.39,2023-08-21,"Jones, Clark and Perez",Cosmetic
33434,504314,Charles,Moran,F,1999-10-21,2847.38,2023-02-10,"White, Reed and Young",Travel
33435,926256,Ernest,Taylor,F,1988-10-23,13.17,2023-05-16,"Weaver, Klein and Black",Restaurant
33436,611310,Christopher,Turner,F,1986-10-24,98.52,2023-01-16,Braun-Ross,Cosmetic
33437,809059,Jack,Mclaughlin,F,1990-10-23,245.04,2023-09-02,Lopez PLC,Market
33438,239943,Mikayla,Smith,F,1965-10-29,93.19,2023-10-04,Griffin Ltd,Clothing
33439,7463,Lawrence,Mercer,F,1990-10-23,85.43,2023-08-07,Fox-Marquez,Cosmetic
33440,339181,Teresa,Evans,F,1962-10-30,137.67,2023-03-26,Crawford-Owen,Cosmetic
33442,253583,Jenny,Harper,F,1963-10-30,209.67,2023-07-02,"Obrien, Davila and Hall",Market
33445,176871,Paul,Estes,F,1981-10-25,389.1,2023-04-16,Morris-Fisher,Market
33446,319903,Megan,Contreras,F,1998-10-21,73.91,2023-10-06,Martinez-Andersen,Restaurant
33447,592892,Melissa,Nunez,F,1987-10-24,13.44,2023-07-12,"Campbell, Robinson and Perkins",Restaurant
33448,919982,Amber,Keith,F,1968-10-28,989.2,2023-08-30,Brown-Mccormick,Travel
33449,972218,Tiffany,Russell,F,1982-10-25,897.54,2023-02-19,"Robinson, Adkins and Green",Electronics
33451,726923,Robert,Ortiz,F,2005-10-19,104.53,2023-05-28,"Wood, Tucker and Rose",Clothing
33452,802135,Isaiah,Merritt,F,1994-10-22,355.3,2023-02-01,Lowe LLC,Electronics
33455,425077,Pamela,Fleming,F,2005-10-19,1604.25,2023-03-30,West-Hernandez,Travel
33457,275938,Maria,Short,F,1969-10-28,70.51,2023-08-29,Jones-Perez,Cosmetic
33458,370968,Donald,Allison,,1999-10-21,2259.71,2023-03-26,Brown and Sons,Travel
33459,806739,Ryan,Johnson,F,1982-10-25,111.84,2023-09-21,"Johnson, Pearson and Garrett",Clothing
33460,415907,Bill,Stanley,F,1978-10-26,84.28,2023-03-30,Ware and Sons,Cosmetic
33463,105137,Ashley,Hayes,,1972-10-27,468.97,2023-03-06,"Sullivan, Patterson and Spears",Market
33464,540458,Martha,Nelson,F,1964-10-29,233.74,2023-04-22,"Gonzalez, Yang and Patterson",Electronics
33465,25503,Daniel,Stuart,,1969-10-28,157.71,2023-05-19,"Cervantes, Martinez and Moore",Cosmetic
33468,55432,Jason,Jones,F,2005-10-19,38.16,2023-01-19,"Thomas, Mcdonald and Smith",Cosmetic
33470,19056,Ronald,Harris,F,1949-11-02,169.04,2023-06-01,Smith-Smith,Market
33472,169180,Jennifer,Mooney,F,1951-11-02,88.32,2023-10-13,"Anderson, Hall and Walker",Cosmetic
33474,671035,Peter,Macdonald,F,1955-11-01,299.51,2023-08-18,Jimenez-Long,Market
33477,812309,Melinda,Williams,F,1983-10-25,375.34,2023-10-09,"Dalton, Gomez and Ross",Electronics
33478,409690,Karen,Fletcher,F,1992-10-22,164.6,2023-10-01,Brown Group,Cosmetic
33480,725701,Elizabeth,Gilbert,,1990-10-23,260.59,2023-09-28,Lee-Maldonado,Electronics
33481,576377,Joe,Ramirez,F,2003-10-20,298.92,2023-04-28,"Wright, Fisher and Ryan",Clothing
33482,321978,Cynthia,Lopez,F,1949-11-02,69.38,2023-01-28,"Williams, Villegas and Johnson",Restaurant
33483,697990,Karen,Trevino,F,1949-11-02,916.44,2023-01-14,Brown-Adams,Electronics
33486,599123,Mark,Osborne,F,1967-10-29,453.18,2023-01-14,Hill-Hoffman,Electronics
33488,908615,James,Gomez,F,1990-10-23,226.43,2023-06-22,Brown PLC,Clothing
33489,783743,Keith,Shepard,F,1953-11-01,612.36,2023-07-03,"Rodgers, Doyle and Taylor",Travel
33490,543699,Colleen,Oliver,,1957-10-31,368.31,2023-05-06,Smith LLC,Market
33497,347445,Robert,Lopez,F,1964-10-29,71.93,2023-06-28,Baker-Vaughn,Electronics
33499,774401,Kimberly,Manning,F,1952-11-01,41.92,2023-01-27,"Henry, Campbell and Santiago",Restaurant
33500,479790,Jamie,Davies,F,1982-10-25,2793.31,2023-03-13,Gonzalez-Park,Travel
33501,902949,Lisa,Livingston,F,1983-10-25,283.58,2023-09-25,Dominguez LLC,Clothing
33503,303497,Micheal,Robinson,F,1990-10-23,822.69,2023-08-21,Johnson-Adams,Electronics
33504,815904,Kimberly,Roberts,F,2002-10-20,172.95,2023-01-20,"Simon, Ramirez and Tyler",Market
33505,861558,Robert,Baldwin,F,1955-11-01,103.62,2023-04-10,"Aguilar, Olson and Whitaker",Cosmetic
33506,351801,Gregory,Walker,F,1964-10-29,2214.34,2023-07-10,Arnold-Lopez,Travel
33508,409599,Kenneth,Lindsey,,1975-10-27,35.87,2023-02-03,Espinoza and Sons,Cosmetic
33509,77364,Sandra,Robinson,F,1976-10-26,100.01,2023-05-15,White PLC,Cosmetic
33510,368412,Timothy,Miller,F,1979-10-26,856.0,2023-08-29,Cook Ltd,Electronics
33511,935672,Dustin,Wilkins,F,2001-10-20,1593.01,2023-08-20,Silva and Sons,Travel
33512,776022,Dawn,Thompson,F,1986-10-24,617.82,2023-03-08,"Craig, Fischer and Ball",Electronics
