,Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category
28469,706962,Raven,Mckinney,M,1963-10-30,44.27,2023-09-15,Dodson-Johnson,Cosmetic
28472,182332,James,Foster,M,1985-10-24,536.06,2023-05-03,Floyd-Stone,Electronics
28473,489014,Daniel,Allen,M,1974-10-27,29.91,2023-02-09,Harvey-Navarro,Cosmetic
28475,662734,Katherine,Brown,M,1963-10-30,10.63,2023-08-04,Vazquez Ltd,Restaurant
28477,846325,Robert,Harrison,M,1979-10-26,23.44,2023-08-08,Ross PLC,Restaurant
28482,48040,Mark,Ross,M,1964-10-29,949.0,2023-01-05,Marshall-Perez,Electronics
28484,75969,Amanda,Santiago,M,1963-10-30,133.9,2023-08-09,"Crawford, Jackson and Martin",Market
28487,554326,Cheryl,Lewis,M,1992-10-22,146.12,2023-10-01,Johnson Group,Cosmetic
28488,295768,Elizabeth,Daniel,M,1989-10-23,68.58,2023-01-12,"Guzman, Garner and White",Restaurant
28491,148263,Shawn,Howard,M,1975-10-27,106.36,2023-09-22,"Valentine, Murray and Baldwin",Market
28492,917708,Robert,Sosa,M,1975-10-27,52.44,2023-06-15,"Brown, Norris and Brown",Restaurant
28496,333008,Justin,Abbott,M,2004-10-19,146.83,2023-10-02,Jenkins LLC,Clothing
28497,855490,Rodney,Allen,M,1968-10-28,174.9,2023-06-27,Lee Group,Cosmetic
28498,503849,Matthew,Chambers,M,2004-10-19,2838.2,2023-03-01,"Hernandez, Rivera and Smith",Travel
28502,750239,Lisa,Cherry,M,1966-10-29,103.75,2023-05-13,Reid PLC,Clothing
28503,632378,Cody,Good,M,1973-10-27,2081.84,2023-07-24,Moody-Giles,Travel
28505,152128,Robert,Andrade,M,2003-10-20,43.56,2023-09-05,Obrien-Nelson,Cosmetic
28507,544149,Sophia,Brown,M,1978-10-26,97.59,2023-05-09,Lopez Inc,Restaurant
28510,410438,Francis,Shelton,M,1998-10-21,416.65,2023-04-29,Hanna-Freeman,Travel
28514,52104,Jessica,Weeks,M,2004-10-19,59.87,2023-04-09,Neal-Brown,Restaurant
28515,30401,Samantha,Hinton,M,1958-10-31,170.73,2023-07-22,"Doyle, Davis and Day",Cosmetic
28516,672265,Shelly,Banks,M,1980-10-25,50.76,2023-10-01,Valencia-Jennings,Electronics
28517,484194,Anna,Noble,M,1968-10-28,892.04,2023-01-16,Fleming Group,Electronics
28519,13484,Edward,Lee,M,1968-10-28,639.16,2023-09-12,White-Bauer,Electronics
28520,850827,Charles,Hayes,M,1952-11-01,175.05,2023-05-23,Owens-Meyers,Cosmetic
28522,458705,Andrea,Perkins,M,2003-10-20,187.46,2023-01-01,"Michael, Frazier and Decker",Clothing
28524,980888,Michael,Woodard,M,1953-11-01,329.29,2023-06-14,"Sanders, Wright and Reid",Market
28525,908667,Amber,Lowe,M,1995-10-22,95.7,2023-07-20,Bailey-Hayes,Cosmetic
28526,825995,Amanda,Daugherty,M,1963-10-30,119.92,2023-10-09,Figueroa-Stone,Clothing
28532,271258,Nicole,White,M,1978-10-26,94.81,2023-01-10,Chan and Sons,Cosmetic
28533,888623,Barry,Fox,M,1955-11-01,19.98,2023-06-12,"Turner, Benson and Mathis",Restaurant
28535,96221,Deborah,Mcintosh,M,1974-10-27,46.14,2023-03-28,Green Ltd,Restaurant
28536,752950,Chase,Randolph,M,1986-10-24,130.86,2023-04-06,Carter-Phillips,Cosmetic
28537,559801,Diana,Holt,M,1952-11-01,64.94,2023-09-12,Kelly LLC,Restaurant
28540,672497,Adam,Vargas,M,1990-10-23,76.12,2023-05-24,"Price, Strickland and Fischer",Market
28541,76726,Timothy,Phillips,M,2000-10-20,30.41,2023-06-15,Taylor Inc,Cosmetic
28542,611645,Timothy,Vasquez,M,2005-10-19,77.25,2023-09-06,Sullivan LLC,Cosmetic
28547,190558,Sharon,Cervantes,M,1976-10-26,341.99,2023-07-24,Merritt Ltd,Market
28551,229958,Erica,Graves,M,2000-10-20,14.65,2023-02-07,Anderson-Bonilla,Restaurant
28555,665534,Michael,Martin,M,1973-10-27,40.13,2023-05-08,Salazar PLC,Cosmetic
28558,93701,Ruth,Harris,M,1990-10-23,95.26,2023-02-10,Roberts-Miller,Restaurant
28559,574924,Nicole,Rosales,M,1955-11-01,214.65,2023-02-03,Moore-Flynn,Electronics
28560,983549,Paul,Sims,M,1969-10-28,442.6,2023-04-12,"Anderson, Miller and Miller",Market
28561,848461,Cheyenne,Martinez,M,1961-10-30,24.75,2023-04-01,Vaughn and Sons,Restaurant
28564,488741,Patricia,Love,M,2005-10-19,57.96,2023-05-07,Bruce-Powers,Cosmetic
28571,132675,Steven,Tate,M,1991-10-23,348.71,2023-07-24,"Jones, Bradshaw and Murray",Market
28573,479542,Michelle,Miller,M,1983-10-25,66.08,2023-04-13,Wang and Sons,Cosmetic
28575,489141,Natasha,Casey,M,1976-10-26,150.23,2023-08-01,Hughes-Hayes,Clothing
28582,205446,Casey,Fitzpatrick,M,1978-10-26,85.79,2023-03-08,Ashley LLC,Cosmetic
28583,431830,Kelsey,Patterson,M,1977-10-26,394.1,2023-10-03,"Church, Young and Young",Market
28586,445212,Megan,Powell,M,1977-10-26,2174.77,2023-08-26,Burch LLC,Travel
28587,586356,Kathryn,Robertson,M,1985-10-24,499.11,2023-02-14,Burgess-Mitchell,Electronics
28589,199284,Amy,Romero,M,1981-10-25,1821.29,2023-02-14,Mcdonald Inc,Travel
28590,956311,Andrea,Bishop,M,1976-10-26,109.89,2023-07-16,Dunn-Johnson,Electronics
28594,465089,Pamela,Morgan,M,1959-10-31,67.62,2023-08-14,"House, Graham and Davis",Restaurant
28596,562504,Austin,Brooks,M,1989-10-23,58.44,2023-04-02,"Jones, Barnes and Howard",Cosmetic
28599,347880,Nicholas,Miles,M,1971-10-28,26.87,2023-07-28,"Stuart, Riley and Taylor",Cosmetic
28600,290938,Mary,Williams,M,1991-10-23,17.55,2023-05-05,Carter-Conrad,Restaurant
28604,399998,William,Myers,M,1982-10-25,622.64,2023-06-12,Johnson and Sons,Electronics
28605,110499,Laura,Jimenez,M,1986-10-24,229.84,2023-07-17,Blevins-Jackson,Clothing
28606,966865,Caroline,Montgomery,M,1962-10-30,29.15,2023-02-11,"Hayes, Frye and Chang",Restaurant
28607,35469,Michael,Collins,M,1950-11-02,88.49,2023-07-16,"Davis, Ortiz and Lin",Cosmetic
28609,478761,Billy,Marquez,M,1982-10-25,110.09,2023-09-25,Patterson Ltd,Electronics
28612,959581,Allison,Hines,M,1956-10-31,2241.13,2023-09-12,Rose-Lee,Travel
28613,628464,Ryan,Sandoval,M,1960-10-30,140.66,2023-02-12,"Walter, Howard and Joseph",Cosmetic
28614,416411,Joseph,Turner,M,1996-10-21,57.37,2023-05-17,Morgan Inc,Cosmetic
28615,656046,Sean,Manning,M,1983-10-25,34.62,2023-05-01,"Pittman, Johnson and Thornton",Clothing
28618,218026,Jennifer,Lang,M,1953-11-01,270.48,2023-06-09,"Maldonado, Camacho and Padilla",Clothing
28621,156182,Eugene,Zhang,M,1978-10-26,429.62,2023-05-12,Hudson and Sons,Market
28622,202775,Christopher,Gibson,M,1952-11-01,353.18,2023-07-16,Carter-Crosby,Market
28626,848821,Melody,Meyer,M,1949-11-02,307.12,2023-02-26,"Huang, Lynn and Wright",Travel
28635,399672,Benjamin,Shaw,M,1991-10-23,44.4,2023-10-06,"Reed, Dunn and Munoz",Restaurant
28638,412184,Christine,Jones,M,1976-10-26,48.4,2023-03-25,Hull LLC,Restaurant
28640,813919,Nicole,Boyd,M,1979-10-26,435.08,2023-05-14,Jones and Sons,Electronics
28642,577656,Justin,Williams,M,1982-10-25,163.13,2023-04-24,Wilson-Cooper,Market
28643,87760,Anthony,Davis,M,1993-10-22,407.77,2023-02-24,"Morris, Mcgee and Hernandez",Travel
28644,436158,Tyler,Olson,M,1953-11-01,266.33,2023-06-16,Oconnor and Sons,Clothing
28650,999420,Marvin,Walton,M,2005-10-19,42.07,2023-01-19,Best-Daniels,Cosmetic
28656,979974,Jerry,Hoffman,M,1953-11-01,121.97,2023-06-09,Cook and Sons,Travel
28657,865956,John,Martinez,M,1959-10-31,116.19,2023-10-01,Johnson and Sons,Market
28658,357255,Kimberly,Hall,M,1989-10-23,205.22,2023-05-05,Lewis LLC,Travel
28661,792783,Jessica,Johnston,M,1980-10-25,233.67,2023-01-30,Alvarado LLC,Clothing
28662,88405,Leslie,Levine,M,1960-10-30,177.89,2023-09-20,Coleman-Bishop,Cosmetic
28665,101882,Jeffrey,Hernandez,M,1972-10-27,69.86,2023-05-22,"Mitchell, Mendoza and Evans",Cosmetic
28666,156632,Joshua,Jones,M,1971-10-28,223.43,2023-10-08,"Smith, Krueger and Price",Market
28670,121209,Elizabeth,Walters,M,1989-10-23,340.69,2023-08-25,Davidson-Carson,Market
28674,87701,Katie,Howell,M,1996-10-21,175.27,2023-02-10,Caldwell and Sons,Electronics
28678,88599,Melanie,Sanders,M,1983-10-25,53.86,2023-02-14,"Collins, Peters and Day",Restaurant
28681,724198,Sara,Hall,M,1999-10-21,291.27,2023-07-04,Adams Group,Travel
28682,742625,Cindy,Cuevas,M,1988-10-23,233.67,2023-06-12,"Johnson, Jones and Erickson",Clothing
28683,830575,Jerry,Cooper,M,1963-10-30,610.05,2023-09-24,Baldwin-Hill,Electronics
28685,269626,Meghan,Warren,M,1975-10-27,187.55,2023-08-14,Howe-Liu,Clothing
28686,891273,Ashley,Harris,M,1949-11-02,745.72,2023-03-30,Curtis-Phillips,Travel
28687,97065,Joseph,Hudson,M,1982-10-25,43.67,2023-06-12,Hale and Sons,Restaurant
28689,43830,Gloria,Figueroa,M,1972-10-27,81.56,2023-06-08,Salas-Kelly,Restaurant
28692,733177,Donna,Hinton,M,1986-10-24,454.39,2023-02-08,Potter PLC,Electronics
28693,305218,Maureen,Bryant,M,1981-10-25,2738.73,2023-04-19,Gill Group,Travel
28699,777791,Carla,Garcia,M,1951-11-02,188.97,2023-09-02,"Roberts, Martinez and Jackson",Cosmetic
28703,417583,James,Cortez,M,1983-10-25,347.03,2023-01-16,Dixon LLC,Electronics
28709,460707,Crystal,Wolf,M,1977-10-26,122.43,2023-04-16,Curry PLC,Clothing
28710,349773,Edward,Rhodes,M,1967-10-29,630.86,2023-05-17,"Johnston, Flores and Walker",Electronics
28713,392356,Joshua,Nguyen,M,1976-10-26,835.35,2023-09-18,Davis Group,Electronics
28715,323868,Michael,Vasquez,M,1991-10-23,45.79,2023-08-07,"Abbott, Crawford and Richardson",Cosmetic
28718,648781,Julia,Anderson,M,1973-10-27,96.67,2023-03-16,Valencia Ltd,Restaurant
28719,472097,Stephanie,Thomas,M,1996-10-21,169.8,2023-02-25,Woodward and Sons,Market
28720,539699,Isabel,Ayers,M,1971-10-28,463.89,2023-07-26,Salas LLC,Market
28721,477960,Michael,Nguyen,M,1954-11-01,10.18,2023-08-27,"Bowman, Jensen and Ramos",Restaurant
28725,276130,Natalie,Robertson,M,1997-10-21,129.74,2023-09-26,"Willis, Gray and Espinoza",Market
28728,366897,Gary,Richardson,M,1956-10-31,347.13,2023-06-23,Pena-Martinez,Market
28729,55530,Denise,Padilla,M,1968-10-28,34.11,2023-01-05,Marshall and Sons,Restaurant
28730,994863,Laura,Jackson,M,1971-10-28,121.39,2023-09-04,Collins LLC,Clothing
28731,619727,Peter,Reynolds,M,1963-10-30,1874.11,2023-04-05,"Davis, Cortez and Huang",Travel
28733,675752,Kelly,Soto,M,1986-10-24,164.51,2023-04-08,Beck-Park,Cosmetic
28734,889248,Justin,Peterson,M,1972-10-27,138.08,2023-04-25,Hernandez-Jones,Clothing
28735,996959,Gary,Terry,M,1955-11-01,32.64,2023-04-26,Watts Inc,Clothing
28736,590344,Jeffrey,Haney,M,1950-11-02,32.46,2023-09-13,Gonzalez and Sons,Market
28739,478772,Stephen,Webb,M,1952-11-01,262.28,2023-06-10,Oneal and Sons,Clothing
28742,868462,Christian,Hoffman,M,1963-10-30,11.03,2023-02-21,Gonzalez Group,Restaurant
28743,396478,Darius,Morrison,M,1980-10-25,448.1,2023-05-12,Williams LLC,Electronics
28746,361209,Kathleen,Walker,M,1978-10-26,43.42,2023-05-15,Hodges Ltd,Restaurant
28752,710343,Morgan,Robbins,M,1977-10-26,1236.63,2023-01-25,Russell-Ruiz,Travel
28754,626397,Robert,Lara,M,1984-10-24,316.08,2023-06-05,Velasquez-Kirk,Travel
28755,969791,Angela,Dawson,M,1984-10-24,66.12,2023-04-03,"Mack, Garza and Hill",Market
28758,989476,Barry,Roberts,M,1964-10-29,152.62,2023-03-01,Lee Ltd,Market
28760,73754,Heather,Davis,M,1955-11-01,290.68,2023-04-03,Burke-Jenkins,Electronics
28764,780589,Edward,Baker,M,1997-10-21,582.72,2023-06-20,"Hill, Mcintyre and Rocha",Travel
28765,130231,Sarah,Silva,M,1979-10-26,267.45,2023-05-28,Long-Tate,Market
28768,957735,Holly,Bailey,M,1998-10-21,365.57,2023-07-12,"Foley, Fleming and Hayes",Electronics
28769,848334,Ricardo,Morrison,M,1956-10-31,65.03,2023-06-02,Zuniga-Martinez,Restaurant
28770,855132,Juan,Moran,M,2001-10-20,68.4,2023-03-30,"Smith, Fernandez and Castillo",Cosmetic
28771,47374,Veronica,Hobbs,M,1983-10-25,15.67,2023-08-07,"Carlson, Sullivan and Estrada",Restaurant
28773,642942,Michelle,Hughes,M,2005-10-19,2911.24,2023-03-23,Torres-Smith,Travel
28775,610492,Darrell,Lee,M,1950-11-02,337.95,2023-01-06,"Tucker, Torres and Durham",Electronics
28777,8070,Ashley,Murphy,M,1985-10-24,195.34,2023-01-22,Mason PLC,Electronics
28779,502753,Heidi,Leon,M,1963-10-30,1102.6,2023-08-21,Lewis Inc,Travel
28781,170056,David,Griffin,M,1993-10-22,82.92,2023-07-29,"Lopez, Atkins and Payne",Restaurant
28782,976125,Carrie,Smith,M,2003-10-20,238.37,2023-09-16,"Wright, Taylor and Hood",Electronics
28785,364887,Craig,Vaughan,M,1964-10-29,168.18,2023-08-23,"Vasquez, Roach and Lambert",Cosmetic
28790,308986,Abigail,Mcdonald,M,1979-10-26,233.07,2023-03-30,"Carter, Decker and Jones",Electronics
28791,544856,Madeline,Martinez,M,1959-10-31,1833.32,2023-09-04,Foster Group,Travel
28792,723466,Jeffrey,Rogers,M,1954-11-01,704.2,2023-05-12,Freeman-Wells,Electronics
28793,879619,John,Stafford,M,1957-10-31,1402.75,2023-04-16,Winters-Perez,Travel
28794,750449,Andrew,Carter,M,1956-10-31,116.21,2023-05-21,"Olsen, Mason and Martin",Cosmetic
28795,338813,Taylor,James,M,1952-11-01,83.57,2023-01-13,Solis Ltd,Cosmetic
28801,889741,April,Shepherd,M,1970-10-28,76.64,2023-06-02,Wheeler-Christensen,Cosmetic
28805,878732,Timothy,Thompson,M,2000-10-20,221.49,2023-09-19,Taylor LLC,Clothing
28817,919355,Michelle,Stokes,M,1993-10-22,52.35,2023-01-01,Burton-Marshall,Restaurant
28822,771234,Jerry,Spears,M,1968-10-28,283.87,2023-07-01,"Sanford, Carroll and Rivera",Clothing
28824,113889,Jeffrey,Lopez,M,1976-10-26,251.2,2023-04-13,Green-Hall,Clothing
28825,383543,Kaylee,Fletcher,M,1991-10-23,51.53,2023-06-02,Robinson LLC,Restaurant
28830,604588,Benjamin,Brown,M,1957-10-31,66.98,2023-05-13,"Young, Calhoun and Young",Cosmetic
28832,558814,Tammy,Martinez,M,1953-11-01,607.67,2023-05-27,Turner LLC,Travel
28833,826865,Kimberly,Spencer,M,1978-10-26,435.51,2023-09-15,"Patton, Fox and Hill",Market
28834,793569,Alexandra,Martin,M,1969-10-28,984.98,2023-04-02,"Hood, Rodgers and Coffey",Travel
28835,9001,Valerie,Hess,M,1957-10-31,55.25,2023-01-18,Ponce LLC,Restaurant
28837,428420,Anna,Weeks,M,1997-10-21,963.5,2023-09-03,Farmer PLC,Travel
28838,299005,Matthew,Ross,M,1964-10-29,1550.65,2023-03-07,"Osborne, Maldonado and Kelly",Travel
28840,997105,Jared,Davis,M,1993-10-22,168.34,2023-08-13,Brennan-Rodriguez,Clothing
28841,808143,Jack,Williams,M,1954-11-01,61.29,2023-02-16,Wade-Nash,Cosmetic
28844,987635,Angela,Nichols,M,1951-11-02,137.56,2023-05-12,Hernandez-Vaughn,Cosmetic
28850,717703,Brett,Stewart,M,1995-10-22,104.13,2023-04-03,Porter-Hale,Clothing
28853,916202,Lisa,Welch,M,1960-10-30,127.32,2023-06-23,Horton-Wells,Cosmetic
28855,868655,David,Gutierrez,M,1966-10-29,495.76,2023-04-30,Moore-Cooper,Electronics
28856,294816,Rebecca,Hamilton,M,1954-11-01,262.99,2023-05-14,Mathews-Fitzgerald,Market
28857,832692,Christopher,Anderson,M,1952-11-01,206.54,2023-05-03,Reyes PLC,Electronics
28859,408416,Kristen,Stone,M,1951-11-02,189.3,2023-06-09,Rodgers-Thompson,Clothing
28860,215137,Cynthia,Wright,M,1992-10-22,789.99,2023-03-20,"Welch, Smith and Adams",Electronics
28861,257827,Megan,Anthony,M,2005-10-19,627.24,2023-08-04,"Sanchez, Miller and Lopez",Travel
28863,186085,Sarah,Cole,M,2002-10-20,48.23,2023-09-05,"Vasquez, Hawkins and White",Restaurant
28866,505340,Alicia,Walker,M,1950-11-02,928.32,2023-04-12,Sanchez-Webster,Electronics
28867,918598,Erika,Fisher,M,1997-10-21,53.73,2023-03-20,Schroeder-Ho,Clothing
28869,81660,Stacy,Russell,M,1981-10-25,804.53,2023-03-31,Bird Group,Travel
28871,886577,Lucas,Hernandez,M,2001-10-20,293.99,2023-01-29,"Blackburn, Cisneros and Rogers",Market
28873,555707,Allison,Watson,M,1981-10-25,58.99,2023-09-22,Rhodes PLC,Cosmetic
28874,440786,Jessica,Dixon,M,1948-11-02,291.15,2023-08-26,Dawson-Jones,Market
28876,707658,Danielle,Chung,M,1999-10-21,157.18,2023-08-26,Martinez and Sons,Clothing
28878,856174,Timothy,Adams,M,1962-10-30,261.03,2023-05-21,"Lewis, Evans and Webster",Clothing
28879,746107,John,Harrell,M,1997-10-21,1339.92,2023-02-24,Vasquez PLC,Travel
28880,976281,Mary,Page,M,1948-11-02,66.28,2023-07-30,Larson-Perez,Clothing
28882,343807,Mary,Rios,M,1952-11-01,783.18,2023-01-06,Richardson Group,Travel
28883,626961,Crystal,Powers,M,1970-10-28,337.79,2023-06-11,Hall and Sons,Market
28885,311921,Anthony,Oconnor,M,2004-10-19,43.81,2023-01-03,Benson-Owen,Cosmetic
28886,272493,Zachary,Adams,M,1967-10-29,150.3,2023-07-26,"Hernandez, Thomas and Hill",Cosmetic
28887,401256,Ashley,Smith,M,1990-10-23,224.25,2023-07-20,Shelton and Sons,Market
28893,903460,Jessica,Valentine,M,1952-11-01,60.8,2023-07-14,"Bautista, Trujillo and Terrell",Market
28894,393367,Jonathan,Odonnell,M,1961-10-30,73.79,2023-02-19,Cox LLC,Clothing
28896,885703,Kevin,Chavez,M,1998-10-21,90.84,2023-09-26,Morgan-Berger,Clothing
28898,756801,Patricia,Murphy,M,1972-10-27,408.45,2023-05-04,Rangel-Garrett,Electronics
28899,424652,Stacy,Martin,M,1964-10-29,148.15,2023-05-26,Russell LLC,Cosmetic
28900,659462,Danielle,Soto,M,1964-10-29,67.19,2023-08-24,Parsons Group,Clothing
28906,894255,Benjamin,Daniel,M,1952-11-01,268.95,2023-03-14,Silva Group,Clothing
28909,323262,Tiffany,Faulkner,M,1985-10-24,599.62,2023-05-08,"Parks, Morgan and Mullins",Travel
28910,228379,Jennifer,Reyes,M,1967-10-29,573.88,2023-01-16,"Keller, Khan and Cross",Electronics
28911,49755,Steve,Farley,M,1950-11-02,47.66,2023-04-03,Li and Sons,Restaurant
28921,690693,Heather,Quinn,M,1951-11-02,899.86,2023-03-25,Brown-Newman,Electronics
28922,366358,Monica,Shea,M,1951-11-02,47.58,2023-09-23,Boyd Ltd,Cosmetic
28923,175398,Robert,Ward,M,1999-10-21,121.39,2023-04-01,Burns PLC,Cosmetic
28929,603908,Jerry,Johnson,M,1971-10-28,1513.34,2023-09-26,Meyers-Padilla,Travel
28930,803089,Jon,Riley,M,1994-10-22,63.34,2023-01-25,Mitchell-Taylor,Cosmetic
28931,370500,Sarah,Smith,M,1987-10-24,148.02,2023-04-26,Lee LLC,Electronics
28932,150047,Elizabeth,Little,M,1984-10-24,10.54,2023-02-06,Perkins Group,Restaurant
28933,691946,Melissa,Green,M,1983-10-25,56.86,2023-08-16,Johnson-Clark,Restaurant
28934,336893,Marie,Wyatt,M,1979-10-26,584.16,2023-08-08,Clark PLC,Electronics
28937,283821,Stephanie,Wallace,M,1969-10-28,195.65,2023-05-27,Cole Group,Clothing
28939,668819,Nicole,Adams,M,1954-11-01,42.56,2023-05-10,"Parsons, Mitchell and Franco",Market
28941,475059,Willie,Weaver,M,1997-10-21,197.42,2023-06-15,"Black, Lawson and Carter",Clothing
28942,900981,Paul,Sparks,M,1978-10-26,400.95,2023-04-22,"Baker, Smith and Wagner",Market
28945,247914,Adam,Sparks,M,1993-10-22,104.72,2023-09-08,"Hanson, Howard and Allen",Clothing
28946,973218,Shannon,Gardner,M,1987-10-24,26.19,2023-04-22,"Pearson, Walker and Collins",Clothing
28947,798253,Tracy,Young,M,1959-10-31,174.41,2023-01-27,"Bridges, Owen and Fisher",Cosmetic
28948,360736,Tina,Jones,M,1984-10-24,787.73,2023-05-19,Foster Group,Electronics
28949,651202,Traci,Crane,M,1978-10-26,212.54,2023-05-07,Lawson-Larson,Travel
28950,935627,Nicholas,Allen,M,1957-10-31,16.33,2023-07-11,Wilson PLC,Cosmetic
28951,361947,John,Forbes,M,2000-10-20,2909.95,2023-07-02,Walters PLC,Travel
28952,243477,Aaron,Moore,M,1961-10-30,112.96,2023-08-23,"Ferrell, Rogers and Peterson",Clothing
28953,361356,Amy,Wallace,M,1995-10-22,86.18,2023-01-31,Fowler PLC,Electronics
28958,763688,Ashley,Alvarado,M,1961-10-30,85.58,2023-03-01,"Lewis, Lawson and Cuevas",Clothing
28962,975340,Christopher,Shaw,M,1967-10-29,664.44,2023-03-21,Campbell-Williams,Electronics
28964,631699,Matthew,Hall,M,1992-10-22,187.91,2023-05-07,Jones PLC,Cosmetic
28965,970459,James,Moran,M,1954-11-01,2817.61,2023-07-16,Parker and Sons,Travel
28967,571337,Sean,Riddle,M,1963-10-30,91.09,2023-04-01,Beard Inc,Restaurant
28969,183435,Theodore,Green,M,1954-11-01,295.98,2023-06-07,Christensen-Haynes,Clothing
28970,912028,Katie,Weber,M,1968-10-28,1639.17,2023-03-16,Little-Anderson,Travel
28971,313795,Ashley,Reed,M,1963-10-30,172.24,2023-03-01,Salazar-Wilson,Cosmetic
28975,346789,Bobby,Blake,M,1961-10-30,112.78,2023-07-17,"Walsh, Soto and Smith",Travel
28977,503400,Alyssa,Day,M,1972-10-27,861.04,2023-01-20,Steele-Fletcher,Travel
28978,723998,Jeffrey,Williams,M,1991-10-23,1719.91,2023-01-29,Morse PLC,Travel
28981,270881,Christopher,Cox,M,1965-10-29,282.33,2023-08-31,Bradford LLC,Clothing
28982,740596,James,Rasmussen,M,1969-10-28,69.4,2023-05-12,Thompson PLC,Restaurant
28986,867710,Michael,Taylor,M,1949-11-02,36.81,2023-07-30,Li-Stephenson,Cosmetic
28987,385147,Dean,Strickland,M,1982-10-25,20.83,2023-05-30,"Green, Hahn and Cook",Cosmetic
28995,160260,Jamie,Green,M,1988-10-23,833.08,2023-09-28,"Frey, Francis and Lutz",Electronics
29001,891927,Blake,Rios,M,1984-10-24,76.34,2023-05-30,Finley Inc,Restaurant
29003,836373,Jacob,Collins,M,2001-10-20,257.59,2023-02-16,Holland PLC,Clothing
29004,411807,Christopher,Maldonado,M,1975-10-27,27.71,2023-07-11,"Smith, Ramirez and Bell",Restaurant
29005,580521,James,Silva,M,1987-10-24,42.84,2023-08-24,Baker-Thompson,Restaurant
29006,38267,Patrick,Stuart,M,1976-10-26,288.75,2023-02-22,Oconnor LLC,Clothing
29008,361256,John,Reed,M,1956-10-31,617.06,2023-07-20,Owen-Pham,Electronics
29009,476977,April,Stewart,M,1998-10-21,172.86,2023-07-03,Wade and Sons,Cosmetic
29011,125560,Monique,Brown,M,1997-10-21,296.8,2023-02-01,"Cook, King and Valdez",Clothing
29012,319194,Robert,White,M,1997-10-21,43.69,2023-06-14,Kennedy LLC,Restaurant
29013,297317,Laura,Shields,M,1971-10-28,32.95,2023-06-04,"Young, Riley and Tran",Restaurant
29016,55335,Nicholas,Sanders,M,1969-10-28,270.18,2023-07-30,Baker Ltd,Travel
29017,214026,Melissa,Vargas,M,1990-10-23,55.21,2023-08-12,Willis-Walker,Restaurant
29018,152090,Jeremy,Howell,M,1968-10-28,80.5,2023-04-05,Warner Inc,Market
29020,793793,Christopher,Martinez,M,1958-10-31,233.91,2023-06-17,"Schultz, Gonzales and Ramirez",Clothing
29024,252639,Anna,Benson,M,1977-10-26,144.0,2023-06-12,"Johnson, Phillips and Wilson",Market
29025,18908,Victor,Fields,M,1951-11-02,2952.04,2023-01-15,"Conrad, Smith and Robles",Travel
29027,78382,Sherri,Hanson,M,1991-10-23,675.42,2023-05-17,Best PLC,Travel
29028,464730,Micheal,Logan,M,1988-10-23,269.48,2023-01-24,Rodriguez Inc,Clothing
29030,946054,Lisa,Ross,M,2002-10-20,207.56,2023-07-15,Montes-Greene,Clothing
29034,942785,Eric,Stout,M,1980-10-25,52.38,2023-09-30,Ross and Sons,Restaurant
29038,79758,Ruben,Morales,M,1989-10-23,1226.03,2023-09-15,Mora-Morales,Travel
29046,619947,Christie,Huynh,M,1957-10-31,303.01,2023-05-24,"Stone, Walker and Rodriguez",Electronics
29047,319682,Christy,Sanders,M,1991-10-23,54.73,2023-09-05,Ryan PLC,Cosmetic
29055,637880,Robert,Lopez,M,1962-10-30,2385.49,2023-05-05,Zimmerman Inc,Travel
29059,791007,Natalie,Riley,M,1975-10-27,121.46,2023-01-13,"Ryan, Gomez and Gardner",Cosmetic
29060,61082,Benjamin,Stone,M,2002-10-20,88.07,2023-02-25,Downs-Garcia,Cosmetic
